Date,Open,High,Low,Close,DS,ADX 14 14,Wilder's RSI 14,Stochastics 12 %K 3
12/2/05 12:00:00 AM -08:00,57.98,59.45,56.94,58.81,-25.22522523,,,
12/9/05 12:00:00 AM -08:00,58.65,59.29,57.07,58.09,83.07692308,3.571429,,
12/16/05 12:00:00 AM -08:00,58.02,59.75,57.8,59.64,-5.303030303,10.45918,,
12/23/05 12:00:00 AM -08:00,58.65,59,56.36,58.51,-37.12871287,13.58684,,
12/30/05 12:00:00 AM -08:00,58.52,59.39,57.37,57.77,69.54177898,14.46788,,
1/6/06 12:00:00 AM -08:00,57.87,60.76,57.05,60.45,85.0678733,15.26995,,
1/13/06 12:00:00 AM -08:00,60.45,62.66,60.45,62.33,-34.082397,18.03019,,
1/20/06 12:00:00 AM -08:00,61.69,63.15,60.48,60.78,83.60049322,20.90732,,
1/27/06 12:00:00 AM -08:00,60.75,68.37,60.26,67.53,52.98013245,25.13508,,
2/3/06 12:00:00 AM -08:00,66.53,69.34,66.32,68.13,8.865248227,29.19546,,
2/10/06 12:00:00 AM -08:00,68.5,69.75,66.93,68.75,83.14855876,33.01899,,
2/17/06 12:00:00 AM -08:00,68.3,72.39,67.88,72.05,34.14634146,36.84419,,
2/24/06 12:00:00 AM -08:00,72,73.73,71.68,72.7,42.25806452,40.50026,,
3/3/06 12:00:00 AM -08:00,73.3,75.5,72.4,74.61,-81.05726872,44.00951,,95.76642
3/10/06 12:00:00 AM -08:00,74.63,74.88,70.34,70.95,85.97122302,45.32377,,88.54934
3/17/06 12:00:00 AM -08:00,71.45,76.35,70.79,76.23,-45.69536424,46.81091,76.37794,90.3187
3/24/06 12:00:00 AM -08:00,76.88,77.21,74.19,75.5,-82.55578093,48.3343,74.60178,89.0413
3/31/06 12:00:00 AM -08:00,75.88,76.23,71.3,71.81,61.55988858,47.63842,66.2191,86.3459
4/7/06 12:00:00 AM -07:00,72.71,76.15,72.56,74.92,60.36036036,46.99224,69.34551,82.04971
4/13/06 12:00:00 AM -07:00,74.93,78.25,74.92,76.94,10.2425876,46.95801,71.20934,82.44981
4/21/06 12:00:00 AM -07:00,77.49,80,76.29,77.87,-42.75979557,47.32259,72.05185,87.87923
4/28/06 12:00:00 AM -07:00,78.25,79.72,73.85,75.74,68.97810219,46.19714,67.20135,81.5181
5/5/06 12:00:00 AM -07:00,76.2,80.89,75.41,79.98,-50.11494253,45.47017,71.33775,81.61384
5/12/06 12:00:00 AM -07:00,79.99,82.03,77.68,77.81,-73.21688501,45.08723,66.70135,74.77081
5/19/06 12:00:00 AM -07:00,77.81,78.97,72.1,72.78,74.46153846,42.20952,57.39045,59.25958
5/26/06 12:00:00 AM -07:00,72,75.2,71.95,74.42,-53.28947368,39.48315,59.38132,39.89165
6/2/06 12:00:00 AM -07:00,74.43,74.44,71.4,72.81,-62.85714286,36.74489,56.58612,24.5819
6/9/06 12:00:00 AM -07:00,72.8,72.81,64.41,67.52,36.0738255,36.02985,48.5067,23.50783
6/16/06 12:00:00 AM -07:00,68.4,71.37,65.41,70.55,28.86075949,35.36588,52.67477,23.48955
6/23/06 12:00:00 AM -07:00,71,73.45,69.5,72.14,58.75706215,33.96298,54.74487,32.12257
6/30/06 12:00:00 AM -07:00,72.4,74.95,71.41,74.48,-76.22149837,32.13787,57.67886,45.28945
7/7/06 12:00:00 AM -07:00,74.92,75.43,72.36,72.58,-67.16981132,30.27807,54.58442,49.12978
7/14/06 12:00:00 AM -07:00,72.75,74.1,68.8,69.19,-17.61006289,29.52687,49.48341,43.549
7/21/06 12:00:00 AM -07:00,69.19,71.87,67.1,68.35,40,29.22827,48.27945,31.95232
7/28/06 12:00:00 AM -07:00,69.45,72.62,68.22,71.21,42.33870968,28.66438,52.51564,29.36056
8/4/06 12:00:00 AM -07:00,71,74.08,69.12,73.1,-78.50707851,27.59571,55.13105,40.21249
8/11/06 12:00:00 AM -07:00,73.13,73.92,66.15,67.03,15.7079646,27.3498,46.30907,40.68382
8/18/06 12:00:00 AM -07:00,67.6,70.04,65.52,68.31,-50.67264574,27.26729,48.19174,39.61637
8/25/06 12:00:00 AM -07:00,68.25,69.21,64.75,65.99,38.25503356,27.37106,45.10459,24.50086
9/1/06 12:00:00 AM -07:00,66.13,67.8,64.82,67.27,-48.88178914,27.46742,47.1174,24.44105
9/8/06 12:00:00 AM -07:00,68.85,70.4,67.27,67.32,-62.20472441,26.47044,47.19885,20.66555
9/15/06 12:00:00 AM -07:00,67.01,67.14,64.6,65.43,-49.7277677,26.25871,44.41438,18.44102
9/22/06 12:00:00 AM -07:00,65.51,67.6,62.09,62.77,65.81395349,26.63444,40.76897,12.27501
9/29/06 12:00:00 AM -07:00,62.97,67.06,62.76,65.8,48.96421846,26.98334,46.18716,14.55077
10/6/06 12:00:00 AM -07:00,65.45,68.81,63.5,68.05,52.67489712,26.57374,49.85537,28.5655
10/13/06 12:00:00 AM -07:00,67.8,69.95,67.52,69.08,-85.37190083,25.74359,51.48571,46.29922
10/20/06 12:00:00 AM -07:00,69.33,70.92,58.82,59,35.08287293,26.79007,38.34611,36.39542
10/27/06 12:00:00 AM -07:00,60,62.78,59.16,61.27,-65.48672566,27.7618,41.93967,25.23444
11/3/06 12:00:00 AM -08:00,61.17,61.19,60.06,60.43,-50,28.66412,40.98763,10.23684
11/10/06 12:00:00 AM -08:00,60.4,60.59,58.99,59.6,58.53658537,29.68904,40.0209,11.99241
11/17/06 12:00:00 AM -08:00,59.26,62.11,59.24,60.94,75.39936102,29.99741,42.38359,12.42424
11/24/06 12:00:00 AM -08:00,60.51,63.33,60.2,62.87,-48.78892734,29.78958,45.70126,19.146
12/1/06 12:00:00 AM -08:00,62.6,63.19,60.3,61.19,67,29.5966,43.36069,23.52617
12/8/06 12:00:00 AM -08:00,61.39,63.95,60.95,63.4,-75.10548523,29.09099,47.1921,30.30304
12/15/06 12:00:00 AM -08:00,63.6,63.66,61.29,61.82,-70.53571429,28.62149,44.85591,27.41047
12/22/06 12:00:00 AM -08:00,62.17,62.59,60.35,60.59,61.02941176,28.45699,43.06847,25.75759
12/29/06 12:00:00 AM -08:00,60.5,61.85,60.49,61.33,-63.13559322,28.30424,44.50134,20.05511
1/5/07 12:00:00 AM -08:00,61.71,62.31,59.95,60.22,-23.33333333,28.32895,42.76276,15.6474
1/12/07 12:00:00 AM -08:00,60.09,60.7,59.2,59.74,-31.64556962,28.58221,41.99864,15.81168
1/19/07 12:00:00 AM -08:00,59.87,60.68,59.1,59.37,50,28.84876,41.38476,11.45082
1/26/07 12:00:00 AM -08:00,59.37,61.42,57.98,61.09,92.09302326,29.44513,45.38142,24.95867
2/2/07 12:00:00 AM -08:00,61.29,65.37,61.07,65.25,-26.78571429,27.89092,53.61861,52.7104
2/9/07 12:00:00 AM -08:00,65.25,65.99,64.31,64.8,74.48979592,26.17787,52.69286,78.53786
2/16/07 12:00:00 AM -08:00,64.75,68.2,64.28,67.67,-19.71830986,24.90981,57.70808,92.77796
2/23/07 12:00:00 AM -08:00,67.54,68.43,67.01,67.26,-89.0438247,23.81819,56.78198,89.5872
3/2/07 12:00:00 AM -08:00,67.51,67.77,62.75,63.04,70.94339623,23.05423,48.20675,77.34634
3/9/07 12:00:00 AM -08:00,62.52,64.99,62.34,64.4,-49.35064935,22.4755,50.78624,66.22011
3/16/07 12:00:00 AM -08:00,64.3,64.89,62.58,63.16,62.99435028,21.9381,48.41847,53.14195
3/23/07 12:00:00 AM -08:00,64.65,67.43,63.89,66.88,-20.09569378,20.38205,55.17087,65.39075
3/30/07 12:00:00 AM -08:00,67.45,67.72,65.63,67.03,29.7979798,19.05054,55.42427,73.77989
4/5/07 12:00:00 AM -07:00,67.04,68,66.02,67.63,-41.63090129,17.92829,56.48383,88.03825
4/13/07 12:00:00 AM -07:00,67.76,68.19,65.86,66.79,75.31446541,16.96729,54.52961,87.75118
4/20/07 12:00:00 AM -07:00,67.03,72.83,66.47,71.82,66.10169492,17.68524,62.82407,89.35408
4/27/07 12:00:00 AM -07:00,72.2,74.1,71.74,73.76,-18.32669323,18.69096,65.44238,90.94221
5/4/07 12:00:00 AM -07:00,73.56,74.29,71.78,73.1,69.92753623,19.67538,63.79618,92.85408
5/11/07 12:00:00 AM -07:00,72.95,75,72.24,74.88,-7.692307692,20.78272,66.26115,95.40093
5/18/07 12:00:00 AM -07:00,75,76.84,73.85,74.77,32.08191126,22.27657,65.96227,91.60603
5/25/07 12:00:00 AM -07:00,74.77,77.25,74.32,75.71,55.50239234,23.76186,67.31892,91.48254
6/1/07 12:00:00 AM -07:00,75.82,79.46,75.28,78.14,23.76681614,25.63032,70.58306,89.19186
6/8/07 12:00:00 AM -07:00,77.99,79.28,77.05,78.52,77.71587744,27.36533,71.06968,91.93806
6/15/07 12:00:00 AM -07:00,78.32,81.6,78.01,81.11,-7.865168539,29.43347,74.20207,94.35819
6/22/07 12:00:00 AM -07:00,81.11,82.89,80.22,80.9,-58.02469136,31.57563,73.50712,93.06975
6/29/07 12:00:00 AM -07:00,80.65,81.58,77.53,78.3,5.660377358,31.99742,65.34687,86.09803
7/6/07 12:00:00 AM -07:00,78.6,80.87,77.16,78.81,86.36363636,32.19287,66.14088,78.83819
7/13/07 12:00:00 AM -07:00,79.24,85.9,79.08,85.13,-31.69336384,33.42945,74.06998,80.92065
