Date,Open,High,Low,Close,DS,RSI 50,ADX 14 14,Stochastics 12 %K 3,,,%D 5,UpDown,,,Commodity Channel Index (CCI) 14,MACD 12 26
5/26/15 9:00:00 AM -07:00,1.09335,1.09404,1.08853,1.09054,23.41772152,36.59352,45.71771,40.86205,,,25.26149,-0.00281,,,-51.89685,-0.002165459
5/26/15 10:00:00 AM -07:00,1.09053,1.09286,1.0897,1.09127,-35.58897243,37.79407,45.43969,46.41108,,,32.80767,0.00073,,,-35.21643,-0.002077508
5/26/15 11:00:00 AM -07:00,1.09124,1.09128,1.08729,1.08982,-77.93594306,35.8465,45.94549,34.61997,,,36.43565,-0.00145,,,-92.53395,-0.00210059
5/26/15 12:00:00 PM -07:00,1.08981,1.09038,1.08757,1.08762,62.5,33.86526,46.41516,26.49098,,,37.77219,-0.0022,,,-118.1652,-0.002270235
5/26/15 1:00:00 PM -07:00,1.08762,1.08928,1.08688,1.08912,-66.41791045,37.46935,47.04641,22.98877,,,34.27457,0.0015,,,-113.9347,-0.002257617
5/26/15 2:00:00 PM -07:00,1.08912,1.08966,1.08698,1.08734,-24.48979592,36.27177,47.2666,14.0193,,,28.90602,-0.00178,,,-125.789,-0.002364001
5/26/15 3:00:00 PM -07:00,1.08734,1.08805,1.08707,1.0871,19.14893617,36.35117,47.47105,13.59461,,,22.34273,-0.00024,,,-135.3723,-0.002439552
5/26/15 4:00:00 PM -07:00,1.08709,1.08776,1.08635,1.08736,11,36.275,47.90176,7.544321,,,16.9276,0.00026,,,-129.2265,-0.002450203
5/26/15 5:00:00 PM -07:00,1.08736,1.08796,1.08696,1.08747,-29.6875,36.41436,48.0843,10.25782,,,13.68096,0.00011,,,-95.80408,-0.002421848
5/26/15 6:00:00 PM -07:00,1.08748,1.08786,1.08722,1.08729,83.22981366,38.93744,48.25381,13.30822,,,11.74485,-0.00018,,,-81.34859,-0.002386393
5/26/15 7:00:00 PM -07:00,1.0873,1.08887,1.08726,1.08864,4.081632653,37.38022,47.29317,18.85628,,,12.71225,0.00135,,,-39.41815,-0.002223733
5/26/15 8:00:00 PM -07:00,1.08864,1.08894,1.08796,1.08868,-58.91472868,38.35353,46.327,24.10103,,,14.81353,4.00E-05,,,-22.372,-0.002067755
5/26/15 9:00:00 PM -07:00,1.08866,1.08895,1.08766,1.0879,-53.26633166,38.76877,45.59232,27.96303,,,18.89728,-0.00078,,,-34.48749,-0.001984208
5/26/15 10:00:00 PM -07:00,1.0879,1.0885,1.08651,1.08684,52.34899329,37.71264,45.47731,21.35027,,,21.11577,-0.00106,,,-84.13093,-0.001980698
5/26/15 11:00:00 PM -07:00,1.08684,1.08822,1.08673,1.08762,33.09352518,37.71264,45.37052,21.75543,,,22.80521,0.00078,,,-61.31263,-0.001893154
5/26/15 11:59:00 PM -07:00,1.08762,1.08879,1.0874,1.08808,40,38.32545,44.5862,31.2409,,,25.28213,0.00046,,,14.08309,-0.001766294
5/27/15 12:00:00 AM -07:00,1.08808,1.08822,1.08807,1.08814,44.91017964,38.4062,43.8579,45.95359,,,29.65265,6.00E-05,,,39.41776,-0.001641991
5/27/15 1:00:00 AM -07:00,1.08815,1.08924,1.08757,1.0889,63.4751773,39.65858,42.01575,64.86048,,,37.03214,0.00076,,,103.8657,-0.001465266
5/27/15 2:00:00 AM -07:00,1.08891,1.09161,1.08879,1.0907,39.46488294,41.72421,39.68975,75.00513,,,47.76311,0.0018,,,278.2914,-0.001166514
5/27/15 3:00:00 AM -07:00,1.0907,1.09293,1.08994,1.09188,0.409836066,40.97252,38.32319,84.8606,,,60.38414,0.00118,,,260.6422,-0.000825029
5/27/15 4:00:00 AM -07:00,1.09189,1.0925,1.09006,1.0919,5,43.83191,37.05425,83.43431,,,70.82282,2.00E-05,,,176.2174,-0.000546485
5/27/15 5:00:00 AM -07:00,1.09191,1.0923,1.0909,1.09198,-57.05128205,43.9829,35.87594,84.26825,,,78.48576,8.00E-05,,,137.9687,-0.000315643
5/27/15 6:00:00 AM -07:00,1.09198,1.09248,1.08936,1.0902,-65.04559271,41.84169,33.47614,75.54545,,,80.62275,-0.00178,,,70.92579,-0.000273184
5/27/15 7:00:00 AM -07:00,1.09018,1.0905,1.08721,1.08804,-56.53495441,40.04607,32.27847,55.50397,,,76.72252,-0.00216,,,-30.08788,-0.00040911
5/27/15 8:00:00 AM -07:00,1.08804,1.08908,1.08579,1.08618,-57.2243346,38.35898,31.86033,28.92346,,,65.53509,-0.00186,,,-96.28739,-0.000659319
5/27/15 9:00:00 AM -07:00,1.08618,1.08796,1.0827,1.08317,39.10034602,35.07084,32.60023,11.2962,,,51.10747,-0.00301,,,-170.134,-0.001087946
5/27/15 10:00:00 AM -07:00,1.08316,1.0877,1.08192,1.08542,40.93178037,38.82856,33.51486,13.94847,,,37.04351,0.00225,,,-132.0569,-0.001231883
5/27/15 11:00:00 AM -07:00,1.08542,1.09109,1.08508,1.08788,18.9010989,41.47507,32.23362,30.17231,,,27.96889,0.00246,,,-24.50734,-0.001134376
5/27/15 12:00:00 PM -07:00,1.08789,1.09077,1.08622,1.08875,-58.69565217,42.49688,31.04389,49.31895,,,26.73188,0.00087,,,-6.461471,-0.000975653
5/27/15 1:00:00 PM -07:00,1.08874,1.08879,1.08787,1.0882,75.80645161,40.58555,29.93914,57.73548,,,32.49429,-0.00055,,,-18.42038,-0.000884057
5/27/15 2:00:00 PM -07:00,1.0882,1.09008,1.0876,1.09008,-61.11111111,43.32802,28.17995,64.39616,,,43.11428,0.00188,,,15.96787,-0.000652243
5/27/15 3:00:00 PM -07:00,1.09006,1.09015,1.08835,1.08896,51.75438596,42.04163,26.50757,65.89833,,,53.50425,-0.00112,,,10.46566,-0.000552531
5/27/15 4:00:00 PM -07:00,1.08896,1.09076,1.08848,1.09014,34.17721519,43.1834,24.61962,72.8324,,,62.03626,0.00118,,,37.68378,-0.000373988
5/27/15 5:00:00 PM -07:00,1.09013,1.09077,1.08998,1.0904,-59.64912281,43.54554,22.87235,74.89519,,,67.15151,0.00026,,,67.89624,-0.000209101
5/27/15 6:00:00 PM -07:00,1.09039,1.09051,1.08994,1.09005,30,43.11478,21.25241,82.26771,,,72.05795,-0.00035,,,66.73085,-0.000105453
5/27/15 7:00:00 PM -07:00,1.09006,1.09072,1.08952,1.09042,-88.88888889,43.57516,20.0196,87.21867,,,76.62246,0.00037,,,79.11332,6.47E-06
5/27/15 8:00:00 PM -07:00,1.09041,1.09042,1.0897,1.08977,43.2885906,43.84008,18.87484,88.98595,,,81.23998,-0.00065,,,71.20915,4.22E-05
5/27/15 9:00:00 PM -07:00,1.08976,1.092,1.08902,1.09105,9.937888199,47.04527,18.29956,89.62489,,,84.59848,0.00128,,,91.41933,0.000171884
5/27/15 10:00:00 PM -07:00,1.09106,1.09203,1.09042,1.09122,-68.8172043,47.6599,17.7839,88.17522,,,87.25449,0.00017,,,103.2032,0.000285063
5/27/15 11:00:00 PM -07:00,1.09122,1.09202,1.08923,1.0893,54.92227979,44.95768,16.59796,77.31086,,,86.26311,-0.00192,,,49.69542,0.000217327
5/27/15 11:59:00 PM -07:00,1.08931,1.09114,1.08921,1.09037,91.66666667,46.57323,15.51073,67.96198,,,82.41178,0.00107,,,45.01635,0.000247139
5/28/15 12:00:00 AM -07:00,1.09037,1.09073,1.09037,1.0907,59.7826087,46.88047,14.50117,61.83945,,,76.98248,0.00033,,,71.86457,0.000294002
5/28/15 1:00:00 AM -07:00,1.0907,1.0921,1.09026,1.0918,5.357142857,48.40941,14.35719,74.83498,,,74.0245,0.0011,,,145.2394,0.000415112
5/28/15 2:00:00 AM -07:00,1.09181,1.09272,1.09104,1.0919,34.20479303,48.8017,14.61403,80.87852,,,72.56516,1.00E-04,,,178.7717,0.000513247
5/28/15 3:00:00 AM -07:00,1.0919,1.0948,1.09021,1.09347,19.14285714,54.093,15.93173,83.21581,,,73.74615,0.00157,,,209.8873,0.000709525
5/28/15 4:00:00 AM -07:00,1.09348,1.09451,1.09101,1.09415,-2.295081967,53.82354,17.1553,82.13409,,,76.58057,0.00068,,,180.2736,0.000909462
5/28/15 5:00:00 AM -07:00,1.09415,1.09509,1.09204,1.09408,-41.61849711,54.57421,18.56026,83.03418,,,80.81952,-7.00E-05,,,166.7457,0.00105016
5/28/15 6:00:00 AM -07:00,1.09408,1.09432,1.09259,1.09336,-25,52.11341,19.86485,81.20373,,,82.09327,-0.00072,,,116.7939,0.001090989
5/28/15 7:00:00 AM -07:00,1.09335,1.09468,1.09276,1.09287,-86.8,52.08374,21.25169,72.76131,,,80.46983,-0.00049,,,96.51805,0.00107146
5/28/15 8:00:00 AM -07:00,1.09286,1.09306,1.08806,1.08852,26.51515152,45.54671,20.44459,47.15596,,,73.25786,-0.00435,,,-92.29901,0.000696945
5/28/15 9:00:00 AM -07:00,1.08853,1.09292,1.08764,1.08993,-51.89003436,49.42268,19.90673,33.56949,,,63.54493,0.00141,,,-78.80557,0.000508058
5/28/15 10:00:00 AM -07:00,1.08993,1.09014,1.08723,1.08842,61.50943396,47.34196,19.61528,17.4743,,,50.43296,-0.00151,,,-140.2276,0.000233822
5/28/15 11:00:00 AM -07:00,1.08843,1.09202,1.08672,1.09169,-16.99029126,51.68674,18.25599,35.08567,,,41.20935,0.00327,,,-58.6062,0.000277148
5/28/15 12:00:00 PM -07:00,1.09168,1.0925,1.09044,1.09133,31.60813309,53.46152,17.26003,43.19889,,,35.29686,-0.00036,,,-3.63006,0.000279225
5/28/15 1:00:00 PM -07:00,1.09132,1.094,1.08859,1.09303,26.7281106,53.63449,16.7226,63.28125,,,38.52192,0.0017,,,13.27469,0.000413277
5/28/15 2:00:00 PM -07:00,1.09304,1.0952,1.09303,1.09362,50.997151,55.96959,15.54958,70.61123,,,45.93027,0.00059,,,102.6748,0.000560656
5/28/15 3:00:00 PM -07:00,1.09362,1.0959,1.09239,1.09541,-44.82758621,57.67316,14.78468,83.80572,,,59.19655,0.00179,,,109.4643,0.000812531
5/28/15 4:00:00 PM -07:00,1.0954,1.09581,1.0932,1.09423,57.57575758,56.23761,14.07441,85.94593,,,69.36861,-0.00118,,,87.43417,0.000906483
5/28/15 5:00:00 PM -07:00,1.09423,1.09514,1.09415,1.0948,42.91338583,56.60006,13.41487,88.16227,,,78.36128,0.00057,,,87.41738,0.001015228
5/28/15 6:00:00 PM -07:00,1.09479,1.09729,1.09475,1.09588,47.70642202,57.61127,13.91923,85.49519,,,82.80407,0.00108,,,117.2011,0.001175014
5/28/15 7:00:00 PM -07:00,1.0959,1.09744,1.09526,1.09694,-58.18181818,57.39236,14.45681,90.00445,,,86.68271,0.00106,,,119.4304,0.001371371
5/28/15 8:00:00 PM -07:00,1.09694,1.09694,1.09584,1.0963,-72.4137931,56.71489,14.956,90.45407,,,88.01238,-0.00064,,,98.38273,0.001458526
5/28/15 9:00:00 PM -07:00,1.0963,1.09649,1.09533,1.09546,44.61538462,56.65501,15.02157,88.74408,,,88.57201,-0.00084,,,71.47454,0.001443185
5/28/15 10:00:00 PM -07:00,1.09546,1.09646,1.09516,1.09604,-57.14285714,58.16769,14.94837,85.94548,,,88.12865,0.00058,,,67.70921,0.001460983
5/28/15 11:00:00 PM -07:00,1.09604,1.09646,1.09513,1.09528,41.86046512,56.80295,14.85536,81.35481,,,87.30058,-0.00076,,,54.76611,0.001397654
5/28/15 11:59:00 PM -07:00,1.09528,1.09608,1.09522,1.09564,88.88888889,56.72598,14.769,80.73145,,,85.44598,0.00036,,,50.67921,0.00136082
5/29/15 12:00:00 AM -07:00,1.09564,1.09572,1.09563,1.09572,-23.38709677,56.74149,14.68881,73.73199,,,82.10156,8.00E-05,,,44.66912,0.001322843
5/29/15 1:00:00 AM -07:00,1.0957,1.09664,1.0954,1.09541,-25.40983607,55.83655,15.26322,68.46815,,,78.04638,-0.00031,,,44.24764,0.00125328
5/29/15 2:00:00 AM -07:00,1.0954,1.0955,1.09428,1.09509,-54.27872861,54.04315,14.73404,56.77358,,,72.212,-0.00032,,,-47.89955,0.001158973
5/29/15 3:00:00 AM -07:00,1.09508,1.09672,1.09263,1.09286,90.10695187,50.88546,14.36309,36.38652,,,63.21834,-0.00223,,,-142.7892,0.000893982
5/29/15 4:00:00 AM -07:00,1.09288,1.09632,1.09258,1.09625,-20.60301508,53.70474,14.05251,41.62436,,,55.39692,0.00339,,,-46.71245,0.000946613
5/29/15 5:00:00 AM -07:00,1.09625,1.09738,1.09539,1.09584,76.19047619,53.26899,13.17247,49.12481,,,50.47548,-0.00041,,,79.48765,0.000944349
5/29/15 6:00:00 AM -07:00,1.09584,1.09902,1.09524,1.09872,-79.54545455,57.08353,13.41543,79.3115,,,52.64415,0.00288,,,226.5522,0.001161554
5/29/15 7:00:00 AM -07:00,1.09872,1.09896,1.09544,1.09592,68.60841424,56.48242,13.64103,71.4273,,,55.5749,-0.0028,,,99.82871,0.001095131
5/29/15 8:00:00 AM -07:00,1.09592,1.09864,1.09555,1.09804,-31.23486683,59.71502,13.85051,77.3288,,,63.76335,0.00212,,,144.7628,0.001199729
5/29/15 9:00:00 AM -07:00,1.09803,1.09974,1.09561,1.09674,65.15513126,61.43607,14.71437,64.91539,,,68.42156,-0.0013,,,117.4653,0.001164304
5/29/15 10:00:00 AM -07:00,1.09673,1.10007,1.09588,1.09946,-62.0952381,61.73919,15.70172,78.24634,,,74.24586,0.00272,,,157.6604,0.001340262
5/29/15 11:00:00 AM -07:00,1.09946,1.10065,1.0954,1.0962,78.71287129,56.8647,16.93582,64.93816,,,71.3712,-0.00326,,,71.46667,0.001202788
5/29/15 12:00:00 PM -07:00,1.0962,1.09958,1.09554,1.09938,-81.34920635,58.44862,18.08176,73.6591,,,71.81756,0.00318,,,99.57946,0.001335051
5/29/15 1:00:00 PM -07:00,1.09938,1.0998,1.09728,1.09733,63.20754717,57.08744,19.27324,62.66052,,,68.8839,-0.00205,,,84.79387,0.001259926
5/29/15 2:00:00 PM -07:00,1.09732,1.09944,1.09732,1.09866,-26.38888889,56.71783,20.37961,72.82163,,,70.46515,0.00133,,,91.46272,0.001292807
5/29/15 3:00:00 PM -07:00,1.09865,1.0992,1.09776,1.09827,1.111111111,57.37372,21.40695,68.23692,,,68.46327,-0.00039,,,78.48112,0.00127273
5/29/15 4:00:00 PM -07:00,1.09827,1.0988,1.0979,1.09828,50.54347826,56.56877,22.36091,67.34749,,,68.94514,1.00E-05,,,69.4707,0.001243285
5/29/15 5:00:00 PM -07:00,1.09827,1.09941,1.09757,1.0992,#DIV/0!,57.02657,23.66759,66.63329,,,67.53997,0.00092,,,95.09595,0.001279443
5/31/15 5:00:00 PM -07:00,1.0992,1.0992,1.0992,1.0992,3.50877193,57.3471,24.88094,67.25748,,,68.45936,0,,,129.9893,0.001293191
5/31/15 6:00:00 PM -07:00,1.09806,1.0992,1.09806,1.0981,-66.66666667,56.09521,24.36315,65.6696,,,67.02895,-0.0011,,,47.90341,0.00120147
5/31/15 7:00:00 PM -07:00,1.09809,1.09829,1.09646,1.09687,-66.47058824,55.58353,23.02998,50.60324,,,63.50222,-0.00123,,,-96.51164,0.001017798
5/31/15 8:00:00 PM -07:00,1.09687,1.09692,1.09522,1.09574,-51.9434629,53.69696,22.74869,29.66803,,,55.96633,-0.00113,,,-207.485,0.000772154
5/31/15 9:00:00 PM -07:00,1.09574,1.09628,1.09345,1.09427,-2.409638554,52.35593,23.52311,16.32176,,,45.90402,-0.00147,,,-230.6673,0.000453637
5/31/15 10:00:00 PM -07:00,1.09426,1.09471,1.09305,1.09422,61.5942029,53.91349,24.44041,12.76656,,,35.00584,-5.00E-05,,,-195.5182,0.000194932
5/31/15 11:00:00 PM -07:00,1.09423,1.0954,1.09402,1.09508,-6.578947368,53.75898,24.59052,19.59925,,,25.79177,0.00086,,,-117.1819,5.86E-05
5/31/15 11:59:00 PM -07:00,1.09508,1.09556,1.0948,1.09503,0,53.47118,24.5702,26.13117,,,20.89735,-5.00E-05,,,-84.3018,-5.28E-05
6/1/15 12:00:00 AM -07:00,1.09503,1.09506,1.09503,1.09503,59.25925926,52.63587,24.55133,30.73018,,,21.10978,0,,,-73.6994,-0.000139554
6/1/15 1:00:00 AM -07:00,1.09502,1.09652,1.0949,1.09598,-34.86842105,53.28403,23.13493,36.0619,,,25.05781,0.00095,,,-37.13454,-0.000130116
6/1/15 2:00:00 AM -07:00,1.09597,1.09676,1.09524,1.09544,-59.5505618,51.61242,21.61665,38.25974,,,30.15645,-0.00054,,,-30.59311,-0.000164318
6/1/15 3:00:00 AM -07:00,1.09543,1.09613,1.09346,1.09384,-63.89452333,49.75008,21.45525,32.16458,,,32.66951,-0.0016,,,-78.33358,-0.000316879
6/1/15 4:00:00 AM -07:00,1.09382,1.09538,1.09045,1.09067,-28.125,47.38136,22.71618,17.64595,,,30.97247,-0.00317,,,-163.083,-0.000685674
6/1/15 5:00:00 AM -07:00,1.09066,1.09274,1.08954,1.08976,71.2962963,47.24348,24.20829,5.957587,,,26.01795,-0.00091,,,-194.2071,-0.001039398
6/1/15 6:00:00 AM -07:00,1.08975,1.09238,1.08914,1.09206,8.733624454,49.39649,25.72987,14.18616,,,21.6428,0.0023,,,-149.5284,-0.00112121
6/1/15 7:00:00 AM -07:00,1.09206,1.09268,1.09039,1.09226,26.48648649,52.9701,26.86679,26.99638,,,19.39013,0.0002,,,-101.0806,-0.001156573
6/1/15 8:00:00 AM -07:00,1.09226,1.0946,1.0909,1.09324,36.36363636,52.6467,26.35699,44.09366,,,21.77595,0.00098,,,-42.4882,-0.00109292
6/1/15 9:00:00 AM -07:00,1.09324,1.096,1.09248,1.09452,71.79487179,54.89562,24.95707,55.11752,,,29.27026,0.00128,,,25.81963,-0.000928491
6/1/15 10:00:00 AM -07:00,1.09453,1.09792,1.09441,1.09705,-98.80159787,54.35348,23.74355,71.49979,,,42.3787,0.00253,,,110.857,-0.000587262
6/1/15 11:00:00 AM -07:00,1.09706,1.09706,1.08955,1.08964,56.59722222,48.76838,23.58584,55.46277,,,50.63402,-0.00741,,,-66.6346,-0.00090433
6/1/15 12:00:00 PM -07:00,1.08962,1.09161,1.08873,1.09125,29.66507177,48.70109,23.70453,41.06879,,,53.44851,0.00161,,,-106.2541,-0.001014013
6/1/15 1:00:00 PM -07:00,1.09125,1.09252,1.09043,1.09187,19.80676329,48.72357,23.33601,22.42756,,,49.11528,0.00062,,,-58.77795,-0.001038932
6/1/15 2:00:00 PM -07:00,1.09187,1.09374,1.09167,1.09228,51.61290323,47.67013,22.38657,33.40598,,,44.77298,0.00041,,,-18.47772,-0.001013903
6/1/15 3:00:00 PM -07:00,1.09228,1.09353,1.09136,1.0934,-56.88888889,49.38157,21.62864,41.20455,,,38.71393,0.00112,,,-2.261134,-0.000893396
6/1/15 4:00:00 PM -07:00,1.0934,1.09432,1.09207,1.09212,43.5483871,48.02423,20.52429,42.1117,,,36.04372,-0.00128,,,13.55709,-0.000890905
6/1/15 5:00:00 PM -07:00,1.09212,1.09328,1.09204,1.09266,-27.65957447,47.60696,19.51256,43.48973,,,36.5279,0.00054,,,12.29808,-0.000835732
6/1/15 6:00:00 PM -07:00,1.09268,1.09377,1.09189,1.09216,75,46.41782,18.30895,38.99201,,,39.84079,-0.0005,,,6.949052,-0.000822864
6/1/15 7:00:00 PM -07:00,1.09218,1.09304,1.09216,1.09284,-52.38095238,47.40859,17.19131,41.60321,,,41.48024,0.00068,,,2.789097,-0.000749162
6/1/15 8:00:00 PM -07:00,1.09284,1.09286,1.0916,1.09218,63.97058824,47.53676,16.45979,39.86241,,,41.21181,-0.00066,,,-40.99073,-0.000735527
6/1/15 9:00:00 PM -07:00,1.09219,1.09349,1.09213,1.09306,-41.30434783,47.77213,15.39347,43.12695,,,41.41486,0.00088,,,8.328782,-0.000646261
6/1/15 10:00:00 PM -07:00,1.09306,1.09308,1.09216,1.09268,-0.847457627,48.04506,14.40333,44.02581,,,41.52208,-0.00038,,,-11.74702,-0.000599276
6/1/15 11:00:00 PM -07:00,1.09267,1.09278,1.0916,1.09266,0,47.74789,13.83304,54.94623,,,44.71292,-2.00E-05,,,-29.91016,-0.000557233
6/1/15 11:59:00 PM -07:00,1.09268,1.09336,1.09254,1.09268,61.11111111,47.7004,12.90477,58.52019,,,48.09632,2.00E-05,,,72.48078,-0.000516345
6/2/15 12:00:00 AM -07:00,1.09267,1.09278,1.0926,1.09278,52.5,48.00425,12.0428,58.70461,,,51.86476,1.00E-04,,,46.30724,-0.000470447
6/2/15 1:00:00 AM -07:00,1.09277,1.09384,1.09224,1.09361,-23.64864865,48.88556,11.84352,60.60836,,,55.36104,0.00083,,,164.5669,-0.000362911
6/2/15 2:00:00 AM -07:00,1.09362,1.09438,1.0929,1.09327,51.23595506,50.31775,11.99581,61.35216,,,58.82631,-0.00034,,,224.816,-0.000301654
6/2/15 3:00:00 AM -07:00,1.09326,1.09628,1.09183,1.09554,-13.74722838,49.43997,13.14927,73.4246,,,62.52198,0.00227,,,295.5509,-6.91E-05
6/2/15 4:00:00 AM -07:00,1.09554,1.09932,1.09481,1.09492,87.92650919,49.27678,15.355,62.42192,,,63.30233,-0.00062,,,295.9369,6.44E-05
6/2/15 5:00:00 AM -07:00,1.09491,1.0984,1.09459,1.09826,-0.879765396,49.64103,17.22889,71.15498,,,65.7924,0.00334,,,220.3985,0.000434674
6/2/15 6:00:00 AM -07:00,1.09826,1.09947,1.09606,1.09823,62.19931271,51.88451,19.30889,71.17309,,,67.90535,-3.00E-05,,,180.3322,0.000717447
6/2/15 7:00:00 AM -07:00,1.09824,1.10388,1.09806,1.10186,31.11702128,53.04144,22.25819,84.68802,,,72.57253,0.00363,,,213.1267,0.001220393
6/2/15 8:00:00 AM -07:00,1.10187,1.10562,1.10186,1.10304,76.92307692,55.02549,25.28222,83.13068,,,74.51374,0.00118,,,193.1288,0.001694657
6/2/15 9:00:00 AM -07:00,1.10304,1.10686,1.10231,1.10654,46.87740941,55.57827,28.27288,87.68355,,,79.56606,0.0035,,,173.3706,0.00232612
6/2/15 10:00:00 AM -07:00,1.10655,1.11947,1.1065,1.11263,6.598984772,62.39248,32.08604,84.91776,,,82.31862,0.00609,,,216.8163,0.003280163
6/2/15 11:00:00 AM -07:00,1.11262,1.11556,1.11162,1.11288,-2.870813397,60.65335,35.62683,83.1045,,,84.7049,0.00025,,,162.946,0.004010194
6/2/15 12:00:00 PM -07:00,1.11288,1.11344,1.11135,1.11282,91.43968872,62.62019,38.77402,75.78391,,,82.92408,-6.00E-05,,,122.7326,0.004531671
6/2/15 1:00:00 PM -07:00,1.11282,1.11774,1.1126,1.11752,19.2139738,64.56593,41.924,81.68112,,,82.63417,0.0047,,,127.4175,0.005263518
6/2/15 2:00:00 PM -07:00,1.11752,1.11885,1.11656,1.11796,-28.57142857,65.19515,44.90008,87.8075,,,82.65896,0.00044,,,119.4776,0.005812018
6/2/15 3:00:00 PM -07:00,1.11796,1.1184,1.11602,1.11728,-89.09657321,64.51267,47.38267,92.89317,,,84.25404,-0.00068,,,96.82545,0.006121279
6/2/15 4:00:00 PM -07:00,1.11728,1.11736,1.11415,1.11442,56.89655172,61.29082,48.73862,88.47915,,,85.32897,-0.00286,,,69.2654,0.006065675
6/2/15 5:00:00 PM -07:00,1.1144,1.11536,1.1142,1.11506,5.319148936,61.65488,49.99773,84.02079,,,86.97635,0.00064,,,57.26134,0.006004034
6/2/15 6:00:00 PM -07:00,1.11508,1.11566,1.11472,1.11513,0,62.70707,51.1995,80.19781,,,86.67968,7.00E-05,,,53.51405,0.005892899
6/2/15 7:00:00 PM -07:00,1.11513,1.11534,1.11472,1.11513,-35.57692308,63.87962,52.31544,78.74837,,,84.86786,0,,,47.27242,0.005738672
6/2/15 8:00:00 PM -07:00,1.11514,1.11581,1.11477,1.11477,-29.44785276,64.63632,53.40873,75.89817,,,81.46886,-0.00036,,,43.99096,0.005523731
6/2/15 9:00:00 PM -07:00,1.11476,1.11503,1.1134,1.11428,92.92035398,65.6255,53.58258,69.31668,,,77.63637,-0.00049,,,18.69605,0.005253289
6/2/15 10:00:00 PM -07:00,1.11429,1.11754,1.11415,1.11744,-73.36683417,67.29219,54.12805,71.26508,,,75.08522,0.00316,,,69.02443,0.005233617
6/2/15 11:00:00 PM -07:00,1.11744,1.11745,1.11546,1.11598,-31.95876289,65.42665,54.63456,67.63919,,,72.5735,-0.00146,,,66.22491,0.005042098
6/2/15 11:59:00 PM -07:00,1.11598,1.11614,1.11517,1.11567,0,65.17649,54.91999,64.01765,,,69.62736,-0.00031,,,19.81991,0.004809853
6/3/15 12:00:00 AM -07:00,1.11568,1.11568,1.11567,1.11568,33.33333333,65.18162,55.18505,50.89599,,,64.62691,1.00E-05,,,11.45991,0.004573881
6/3/15 1:00:00 AM -07:00,1.11568,1.11737,1.11557,1.11628,48.31460674,65.00144,55.72039,49.51803,,,60.66719,0.0006,,,53.92874,0.00438474
6/3/15 2:00:00 AM -07:00,1.11627,1.11884,1.11617,1.11756,-19.43661972,66.16961,56.44138,58.63527,,,58.14123,0.00128,,,122.0645,0.004288698
6/3/15 3:00:00 AM -07:00,1.11755,1.11899,1.11544,1.11686,-60.61269147,67.0519,56.60174,65.32288,,,57.67796,-0.0007,,,99.96387,0.004108737
6/3/15 4:00:00 AM -07:00,1.11686,1.11686,1.11229,1.11409,-23.90243902,67.45157,54.8635,55.07805,,,55.89004,-0.00277,,,-107.0788,0.003699945
6/3/15 5:00:00 AM -07:00,1.11408,1.11638,1.11228,1.1131,-27.68817204,67.37138,53.24403,33.66132,,,52.44311,-0.00099,,,-124.974,0.003258534
6/3/15 6:00:00 AM -07:00,1.11308,1.11408,1.11036,1.11205,4.694835681,65.16013,50.74648,19.5566,,,46.45082,-0.00105,,,-199.8873,0.002791804
6/3/15 7:00:00 AM -07:00,1.11205,1.11342,1.11129,1.11215,-29.22077922,65.10714,48.42733,17.51521,,,38.22681,1.00E-04,,,-150.3396,0.002402287
6/3/15 8:00:00 AM -07:00,1.11215,1.11282,1.11128,1.1117,7.52,64.1349,46.26846,18.61736,,,28.88571,-0.00045,,,-131.4128,0.002033844
6/3/15 9:00:00 AM -07:00,1.1117,1.11419,1.10794,1.11217,79.86348123,63.68441,43.2339,24.84983,,,22.84007,0.00047,,,-122.6733,0.001759487
6/3/15 10:00:00 AM -07:00,1.11216,1.12378,1.11206,1.12152,85.22920204,67.15765,42.58239,46.5137,,,25.41054,0.00935,,,136.7842,0.002270357
6/3/15 11:00:00 AM -07:00,1.12153,1.12741,1.12152,1.12655,76.65198238,76.77367,42.58718,73.19861,,,36.13894,0.00503,,,250.1082,0.003045985
6/3/15 12:00:00 PM -07:00,1.12656,1.12837,1.1261,1.1283,-78.08219178,76.82077,42.73742,93.65732,,,51.36736,0.00175,,,214.6157,0.00375856
6/3/15 1:00:00 PM -07:00,1.12831,1.12852,1.12487,1.12546,-21.25,73.55891,42.39318,93.4569,,,66.33527,-0.00284,,,142.9577,0.004047466
6/3/15 2:00:00 PM -07:00,1.12547,1.12678,1.12438,1.12496,14.49275362,72.89165,41.87963,89.1632,,,79.19794,-0.0005,,,102.5047,0.004187799
6/3/15 3:00:00 PM -07:00,1.12495,1.12567,1.12429,1.12515,85.39325843,72.53381,41.3653,83.81913,,,86.65903,0.00019,,,81.21999,0.00426518
6/3/15 4:00:00 PM -07:00,1.12516,1.12759,1.12492,1.12744,-6.578947368,74.7132,41.26946,87.02603,,,89.42451,0.00229,,,84.99267,0.00445988
6/3/15 5:00:00 PM -07:00,1.12744,1.12774,1.12698,1.12739,-72.94117647,74.46824,41.20977,90.96201,,,88.88545,-5.00E-05,,,78.95293,0.004557613
6/3/15 6:00:00 PM -07:00,1.1274,1.1274,1.12655,1.12678,-10.8974359,74.35297,40.947,93.60222,,,88.91452,-0.00061,,,64.84447,0.004533585
